Date,Close/Last,Volume,Open,High,Low
4/8/2022,134.01,"16,434,480.00",136.25,136.25,133.75
4/7/2022,136.47,"19,448,540.00",136.62,137.70,134.86
4/6/2022,137.18,"23,574,600.00",139.16,139.85,136.42
4/5/2022,141.06,"19,255,560.00",143.40,143.59,140.94
4/4/2022,143.64,"19,084,900.00",140.82,144.04,140.82
4/1/2022,140.70,"23,480,020.00",140.01,140.95,138.80
3/31/2022,139.65,"29,516,320.00",142.45,142.64,139.62
3/30/2022,142.64,"21,046,380.00",142.87,143.48,142.17
3/29/2022,143.25,"28,678,420.00",143.16,144.16,142.48
3/28/2022,141.95,"23,773,080.00",140.68,141.98,139.83
3/25/2022,141.52,"19,289,080.00",141.75,141.96,139.70
3/24/2022,141.31,"20,544,720.00",139.27,141.40,138.04
3/23/2022,138.50,"25,302,320.00",139.14,140.03,138.17
3/22/2022,140.28,"29,776,860.00",136.50,141.50,136.50
3/21/2022,136.48,"26,632,460.00",136.85,137.58,134.61
3/18/2022,136.80,"45,899,700.00",133.88,136.91,132.93
3/17/2022,134.60,"23,994,380.00",133.32,134.74,132.72
3/16/2022,133.69,"32,058,200.00",131.00,133.77,129.20
3/15/2022,129.66,"30,292,600.00",127.74,130.52,126.57
3/14/2022,126.74,"30,253,860.00",130.57,131.03,126.41
3/11/2022,130.48,"26,599,800.00",134.00,134.20,130.30
3/10/2022,132.68,"24,265,200.00",131.46,133.54,131.40
3/9/2022,133.87,"32,257,440.00",131.40,134.20,130.09
3/8/2022,127.28,"35,249,560.00",126.25,131.25,125.86
3/7/2022,126.46,"39,177,900.00",131.90,131.90,126.41
3/4/2022,132.12,"24,472,240.00",133.38,134.20,130.41
3/3/2022,134.31,"19,779,300.00",135.98,136.71,133.43
3/2/2022,134.75,"23,966,740.00",134.61,135.62,133.43
3/1/2022,134.17,"24,639,920.00",134.48,136.11,133.38
2/28/2022,134.89,"29,675,680.00",133.28,135.64,132.83
2/25/2022,134.52,"26,235,860.00",133.53,135.39,131.77
2/24/2022,132.67,"43,165,080.00",125.00,133.04,124.76
2/23/2022,127.59,"26,431,280.00",131.08,131.75,127.50
2/22/2022,129.40,"38,906,580.00",129.99,131.90,127.74
2/18/2022,130.47,"31,858,600.00",133.04,133.82,130.31
2/17/2022,132.31,"30,968,120.00",136.15,136.84,132.20
2/16/2022,137.49,"25,609,660.00",136.43,137.95,134.82
2/15/2022,136.43,"26,577,560.00",137.47,137.90,135.54
2/14/2022,135.30,"26,792,800.00",133.37,136.17,133.30
2/11/2022,134.13,"38,808,800.00",138.75,139.28,133.29
2/10/2022,138.60,"33,017,700.00",139.50,141.43,138.05
2/9/2022,141.45,"28,627,160.00",140.85,142.18,140.38
2/8/2022,139.21,"34,255,040.00",138.99,139.84,136.87
2/7/2022,138.94,"44,610,740.00",143.71,143.85,138.70
2/4/2022,143.02,"49,224,400.00",143.02,144.54,139.82
2/3/2022,142.65,"56,930,140.00",145.30,149.12,142.21
2/2/2022,148.04,"89,750,760.00",151.86,152.10,145.56
2/1/2022,137.88,"51,203,200.00",137.84,138.20,134.57
1/31/2022,135.70,"34,055,560.00",134.20,135.84,132.27
1/28/2022,133.29,"30,517,560.00",130.00,133.37,128.69
1/27/2022,129.12,"30,285,020.00",131.36,132.61,128.95
1/26/2022,129.24,"39,630,880.00",130.59,132.81,127.15
1/25/2022,126.74,"36,008,600.00",128.44,129.34,126.38
1/24/2022,130.37,"55,292,040.00",126.03,130.78,124.64
1/21/2022,130.09,"41,919,220.00",133.01,134.76,130.00
1/20/2022,133.51,"21,930,560.00",136.51,137.91,133.14
1/19/2022,135.65,"20,795,280.00",136.94,138.40,135.50
1/18/2022,136.29,"27,401,960.00",136.60,137.39,135.62
1/14/2022,139.79,"23,825,920.00",137.50,141.20,137.50
1/13/2022,139.13,"26,565,080.00",141.84,143.19,138.91
1/12/2022,141.65,"23,641,580.00",141.55,142.81,141.11
1/11/2022,140.02,"23,501,240.00",138.18,140.33,136.81
1/10/2022,138.57,"34,095,680.00",135.10,138.64,133.14
1/7/2022,137.00,"19,408,240.00",137.91,138.25,135.79
1/6/2022,137.55,"29,049,040.00",137.50,139.69,136.76
1/5/2022,137.65,"49,641,520.00",144.18,144.30,137.52
1/4/2022,144.42,"22,927,780.00",145.55,146.61,143.82
1/3/2022,145.07,"25,224,500.00",144.48,145.55,143.50
